 
    Time(hr),     Qbreach,    Qspill,    zs_upstr, zs_downstr, zb_breach, B_bottom,    B_top,  Areabreach, Brchsideslope, Vol_watout, USSedRate, DSSedRate 
    24.47493     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.47632     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.47771     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.47910     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.48049     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.48187     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.48326     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.48465     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.48604     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.48743     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.48882     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.49021     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.49160     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.49299     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.49438     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.49576     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.49715     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.49854     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.49993     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.50132     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.50271     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.50410     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.50549     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.50687     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.50826     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.50965     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.51104     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.51243     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.51382     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.51521     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.51660     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.51799     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.51937     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.52076     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.52215     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.52354     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.52493     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.52632     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.52771     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.52910     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.53049     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.53188     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.53326     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.53465     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.53604     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.53743     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.53882     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.54021     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.54160     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.54299     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.54437     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.54576     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.54715     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.54854     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.54993     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.55132     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.55271     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.55410     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.55549     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.55688     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.55826     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.55965     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.56104     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.56243     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.56382     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.56521     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.56660     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.56799     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.56937     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.57076     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.57215     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.57354     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.57493     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.57632     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.57771     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.57910     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.58049     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.58187     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.58326     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.58465     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.58604     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.58743     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.58882     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.59021     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.59160     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.59299     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.59438     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.59576     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.59715     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.59854     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.59993     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.60132     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.60271     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.60410     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.60549     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.60687     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.60826     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.60965     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.61104     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.61243     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.61382     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.61521     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.61660     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.61799     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.61938     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.62076     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.62215     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.62354     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.62493     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.62632     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.62771     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.62910     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.63049     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.63187     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.63326     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.63465     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.63604     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.63743     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.63882     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.64021     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.64160     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.64299     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.64437     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.64576     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.64715     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.64854     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.64993     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.65132     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.65271     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.65410     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.65549     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.65688     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.65826     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.65965     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.66104     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.66243     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.66382     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.66521     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.66660     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.66799     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.66937     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.67076     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.67215     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.67354     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.67493     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.67632     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.67771     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.67910     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.68049     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.68188     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.68326     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.68465     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.68604     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.68743     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.68882     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.69021     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.69160     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.69299     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.69437     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.69576     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.69715     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.69854     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.69993     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.70132     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.70271     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.70410     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.70549     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.70687     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.70826     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.70965     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.71104     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.71243     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.71382     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.71521     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.71660     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.71799     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.71938     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.72076     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.72215     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.72354     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.72493     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.72632     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.72771     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.72910     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.73049     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.73187     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.73326     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.73465     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.73604     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.73743     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.73882     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.74021     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.74160     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.74299     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
    24.74438     -0.04805      0.00000    -2.1356    -2.1355    -2.5000   133.5461   166.7091   351.7974     1.0916   17499906.000    0.00000    0.00000
